this_week	last_week	end_2013	country	flag_url	name	player_url	avg_points	total_points	event_played_divisor	points_lost	points_gained	events_played_actual
1567	1567	1508	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Yun Sung-ho(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17974	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Al AI	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17975	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Chen Jia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17976	-	-	40	-	-	1
1567	1567	1508	USA	http://www.owgr.com/styles/img/flags/USA.png	Jacob Ronald Ellison	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17977	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Huang Yi-cheng	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17978	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Jian Chuan-lin	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17979	-	-	40	-	-	9
1567	1567	1508	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Lee Zhuo-chuan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17980	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Liu Wei-hong	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17981	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Ouyang Tian-peng(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17982	-	-	40	-	-	2
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	She Zi-han(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17983	-	-	40	-	-	5
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Shen Nan-nan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17984	-	-	40	-	-	4
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Wang Yi-chen(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17985	-	-	40	-	-	3
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Wu Jian-long	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17986	-	-	40	-	-	9
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Xie Peng-fei	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17987	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Yao Jia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17989	-	-	40	-	-	3
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zhang Hui-lin	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17990	-	-	40	-	-	8
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Matheus Balestrin	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17991	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Iorkys Cabrera	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17992	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	James Cleary	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17993	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Alfredo Coelho	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17994	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Arnaldo De Souza	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17995	-	-	40	-	-	1
1567	1567	1508	BRU	http://www.owgr.com/styles/img/flags/BRU.png	Marco Domingos	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17996	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Axell Gustavo Dos Santos	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17997	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Carlos Eduardo Ferreira	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17998	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Hector Casimiro Filho	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=17999	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Sandro Goncalves	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18000	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Herik Machado	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18001	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Fernando Padua	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18002	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Viktor Palmberg	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18003	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Claudio Pedroso	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18004	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Luis Carlos Pinto	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18005	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Ricardo Ramos	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18006	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Jorge Souto Batista	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18007	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Bernardo Willemsens	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18008	-	-	40	-	-	1
1567	1567	1508	MCU	http://www.owgr.com/styles/img/flags/MCU.png	Choi Hou-kuan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18009	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Yang Zhi-hao	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18010	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Felipe Hsu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18011	-	-	40	-	-	1
1567	1567	1508	POR	http://www.owgr.com/styles/img/flags/POR.png	Joao Macedo	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18012	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Kamito Hirai(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18013	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Kenichi Iwao	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18014	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Suzuchiyo	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18015	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Tomoyasu Sugiyama	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18016	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Naruki Tanimoto	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18017	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Fabio Ferreira Da Silva	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18018	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Antonio Lins	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18019	-	-	40	-	-	1
1567	1567	1508	BRA	http://www.owgr.com/styles/img/flags/BRA.png	Carlos Eduardo Sa	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18020	-	-	40	-	-	1
1567	1567	1508	NAM	http://www.owgr.com/styles/img/flags/NAM.png	Roux Jeffery	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18021	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Mark Mahoney	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18022	-	-	40	-	-	2
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Li Xuen-cheng	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18023	-	-	40	-	-	1
1567	1567	1508	OMA	http://www.owgr.com/styles/img/flags/OMA.png	Azaan Al Rumhy(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18024	-	-	40	-	-	1
1567	1567	1508	KSA	http://www.owgr.com/styles/img/flags/KSA.png	Faisal Mohammed Alsalhab(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18025	-	-	40	-	-	1
1567	1567	1508	OMA	http://www.owgr.com/styles/img/flags/OMA.png	Ali Hameed(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18026	-	-	40	-	-	1
1567	1567	1508	BRN	http://www.owgr.com/styles/img/flags/BRN.png	Hamad Mubarak(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18028	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Peter Stojanovski(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18029	-	-	40	-	-	1
1567	1567	1508	ENG	http://www.owgr.com/styles/img/flags/ENG.png	David Taylor	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18030	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jay Townsend	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18031	-	-	40	-	-	2
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Martin Cancino	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18032	-	-	40	-	-	1
1567	1567	1508	VEN	http://www.owgr.com/styles/img/flags/VEN.png	Julio Vegas	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18033	-	-	40	-	-	5
1567	1567	1508	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Park Chan-jong	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18034	-	-	40	-	-	7
1567	1567	1508	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Park Ji-wan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18035	-	-	40	-	-	1
1567	1567	1508	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Alan Huang	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18036	-	-	40	-	-	1
1567	1567	1508	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Huang Hsiang-hao	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18037	-	-	40	-	-	4
1567	1567	1508	USA	http://www.owgr.com/styles/img/flags/USA.png	Joseph Kim	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18038	-	-	40	-	-	1
1567	1567	1508	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Tsai Che-hung	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18039	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Kenta Hiraishi(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18040	-	-	40	-	-	3
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Shotaro Onuki(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18041	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Zuko Sangqu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18042	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	James Wade	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18043	-	-	40	-	-	1
1567	1567	1508	COL	http://www.owgr.com/styles/img/flags/COL.png	Juan Pablo Candela	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18044	-	-	40	-	-	6
1567	1567	1508	VEN	http://www.owgr.com/styles/img/flags/VEN.png	Gerardo Cupido	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18045	-	-	40	-	-	1
1567	1567	1508	COL	http://www.owgr.com/styles/img/flags/COL.png	Daniel Faccini	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18046	-	-	40	-	-	1
1567	1567	1508	COL	http://www.owgr.com/styles/img/flags/COL.png	Nelson Guasca	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18047	-	-	40	-	-	1
1567	1567	1508	PER	http://www.owgr.com/styles/img/flags/PER.png	Felipe Strobach	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18048	-	-	40	-	-	1
1567	1567	1508	PER	http://www.owgr.com/styles/img/flags/PER.png	Luis Villagra	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18050	-	-	40	-	-	1
1567	1567	1508	TUR	http://www.owgr.com/styles/img/flags/TUR.png	Ali Altuntas(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18051	-	-	40	-	-	2
1567	1567	1508	TUR	http://www.owgr.com/styles/img/flags/TUR.png	Ediz Kemaloglu(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18052	-	-	40	-	-	6
1567	1567	1508	ITA	http://www.owgr.com/styles/img/flags/ITA.png	Jacopo Mazzola	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18053	-	-	40	-	-	7
1567	1567	1508	PER	http://www.owgr.com/styles/img/flags/PER.png	Alejandro Medina	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18054	-	-	40	-	-	1
1567	1567	1508	PER	http://www.owgr.com/styles/img/flags/PER.png	Sebastian Valdivia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18055	-	-	40	-	-	1
1567	1567	1508	IND	http://www.owgr.com/styles/img/flags/IND.png	Syed Saqib Ahmed	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18056	-	-	40	-	-	1
1567	1567	1508	IND	http://www.owgr.com/styles/img/flags/IND.png	Trishul Chinnappa	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18057	-	-	40	-	-	1
1567	1567	1508	IND	http://www.owgr.com/styles/img/flags/IND.png	Manu Gandas	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18058	-	-	40	-	-	1
1567	1567	1508	USA	http://www.owgr.com/styles/img/flags/USA.png	Julian Suri	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18059	-	-	40	-	-	1
1567	1567	1508	IND	http://www.owgr.com/styles/img/flags/IND.png	Karan Taunk	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18060	-	-	40	-	-	1
1567	1567	1508	MAS	http://www.owgr.com/styles/img/flags/MAS.png	Muhammad Adam Shafiq	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18061	-	-	40	-	-	4
1567	1567	1508	MAS	http://www.owgr.com/styles/img/flags/MAS.png	Azhar Tahir	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18062	-	-	40	-	-	1
1567	1567	1508	BRU	http://www.owgr.com/styles/img/flags/BRU.png	Awang Wira	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18063	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Yusuke Kaneko(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18064	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Yasuhiro Kinoshita(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18065	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Yuta Shimoda(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18066	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Keita Suzuki(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18067	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Shota Ueki(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18068	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Hideki Chino(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18069	-	-	40	-	-	1
1567	1567	1508	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Yutaka Toyoshima(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18070	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Eduardo Contreras	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18071	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Alvaro Flano	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18072	-	-	40	-	-	1
1567	1567	1508	ARG	http://www.owgr.com/styles/img/flags/ARG.png	Alberto Giannone	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18073	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Rogelio Gutierrez	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18074	-	-	40	-	-	1
1567	1567	1508	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Juan Pablo Hernandez	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18075	-	-	40	-	-	8
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Luis Jara	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18076	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Cristian Loewe	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18077	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Daniel Munoz	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18078	-	-	40	-	-	1
1567	1567	1508	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Joaquin Niemann	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18079	-	-	40	-	-	1
1567	1567	1508	VEN	http://www.owgr.com/styles/img/flags/VEN.png	Jesus Parra	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18080	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Nicolas Parra	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18081	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Rodrigo Rivas(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18082	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Lucas Rosso	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18083	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Diego Salinas	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18084	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Carlos Torres	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18085	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Jose Vila	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18086	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Juan Pablo Vargas	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18087	-	-	40	-	-	1
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Rodrigo Viejo	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18088	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Shaun Cameron	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18089	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Matthew Gaffney	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18090	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Kris Hellier	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18091	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Luke Humphries	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18092	-	-	40	-	-	4
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jack McLeod	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18093	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Troy Moses(am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18094	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Michael Pearce	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18095	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Tom Power-Horan(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18096	-	-	40	-	-	2
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Trent Smith	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18097	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jack Sullivan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18098	-	-	40	-	-	3
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Steve Treisman	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18099	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Joseph Trinder	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18100	-	-	40	-	-	1
1567	1567	1508	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Justin Warren	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18101	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	N.J. Arnoldi(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18102	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Christiaan Bezuidenhout(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18103	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Thriston Lawrence(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18105	-	-	40	-	-	9
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Jacobus Mouton	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18106	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Stephen Swanepoel	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18107	-	-	40	-	-	1
1567	1567	1508	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Louis Taylor(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18108	-	-	40	-	-	2
1567	1567	1508	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Andres Robeson(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18109	-	-	40	-	-	1
1567	1567	1508	ARG	http://www.owgr.com/styles/img/flags/ARG.png	Joaquin Bonjour	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18110	-	-	40	-	-	2
1567	1567	1508	BOL	http://www.owgr.com/styles/img/flags/BOL.png	Alvaro Aspetia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18111	-	-	40	-	-	2
1567	1567	1508	ARG	http://www.owgr.com/styles/img/flags/ARG.png	Thomas Baik	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18112	-	-	40	-	-	3
1567	1567	1508	ARG	http://www.owgr.com/styles/img/flags/ARG.png	Gonzalo Garcia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18113	-	-	40	-	-	1
1567	1567	1508	INA	http://www.owgr.com/styles/img/flags/INA.png	Theodore Rahardja	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18114	-	-	40	-	-	1
1567	1567	1508	INA	http://www.owgr.com/styles/img/flags/INA.png	Syukrizal S	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18115	-	-	40	-	-	1
1567	1567	1508	INA	http://www.owgr.com/styles/img/flags/INA.png	Fadhli Soetarso	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18116	-	-	40	-	-	3
1567	1567	1508	INA	http://www.owgr.com/styles/img/flags/INA.png	Tirto Tamardi	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=18117	-	-	40	-	-	4
